{'last_price': 28.05, 'last_trade_time': 1703150972, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': 2.65, 'change_percent': 10.43}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 24.05, 'last_trade_time': 1703151460, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.35, 'change_percent': -5.31}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.7, 'last_trade_time': 1703151504, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.7, 'change_percent': -6.69}
{'last_price': 23.65, 'last_trade_time': 1703151505, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.75, 'change_percent': -6.89}
{'last_price': 23.5, 'last_trade_time': 1703151506, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.9, 'change_percent': -7.48}
{'last_price': 23.5, 'last_trade_time': 1703151506, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.9, 'change_percent': -7.48}
{'last_price': 23.5, 'last_trade_time': 1703151506, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.9, 'change_percent': -7.48}
{'last_price': 23.6, 'last_trade_time': 1703151508, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.8, 'change_percent': -7.09}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 23.45, 'last_trade_time': 1703151509, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -1.95, 'change_percent': -7.68}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
{'last_price': 22.7, 'last_trade_time': 1703151732, 'security_id': 65647, 'tradable': 1, 'mode': 61, 'change_absolute': -2.7, 'change_percent': -10.63}
